date,party,votes
2018-12-15,PP,20.892809934743468
2018-12-15,Cs,19.672185338174526
2018-12-15,UP,16.44826347576264
2018-12-15,VOX,8.77848178575854
2018-12-15,ERC,3.0194704979561457
2018-12-15,PDC,1.4890880505598707
2018-12-15,PAC,1.3588661876739438
2018-12-15,PNV,1.2020140172576332
2018-12-15,BIL,0.7191000530243914
2018-12-15,CC,0.28884940905488593
2018-12-15,COM,0
2018-12-15,MAR,0
2018-12-13,PSOE,23.94045837099356
2018-12-13,PP,20.89361325892646
2018-12-13,Cs,19.70521183513301
2018-12-13,UP,16.45630820140702
2018-12-13,VOX,8.756803913767865
2018-12-13,ERC,3.011403958783893
2018-12-13,PDC,1.496779119862253
2018-12-13,PAC,1.359277885844238
2018-12-13,PNV,1.1959133099655703
2018-12-13,BIL,0.7202460090532872
2018-12-13,CC,0.28984027786861943
2018-12-13,COM,0
2018-12-13,MAR,0
2018-12-11,PSOE,23.92096276554823
2018-12-11,PP,20.968271263043835
2018-12-11,Cs,19.748535771793673
2018-12-11,UP,16.44798003059149
2018-12-11,VOX,8.719786226686818
2018-12-11,ERC,3.0054311980961974
2018-12-11,PDC,1.498472548917952
2018-12-11,PAC,1.3478016374435495
2018-12-11,PNV,1.1897290208850824
2018-12-11,BIL,0.7188985119973279
2018-12-11,CC,0.29049517818501625
2018-12-11,COM,0
2018-12-11,MAR,0
2018-12-09,PSOE,23.979822869227323
2018-12-09,PP,21.053031011304274
2018-12-09,Cs,19.830811298703996
2018-12-09,UP,16.43229265572347
2018-12-09,VOX,8.538095054539626
2018-12-09,ERC,3.0165453142808585
2018-12-09,PDC,1.4965135547420199
2018-12-09,PAC,1.3235641524824346
2018-12-09,PNV,1.1850286776589367
2018-12-09,BIL,0.7160089354272029
2018-12-09,CC,0.2907092657993077
2018-12-09,COM,0
2018-12-09,MAR,0
2018-12-07,PSOE,24.24163269561864
2018-12-07,PP,21.029691670067418
2018-12-07,Cs,20.051346492822987
2018-12-07,UP,16.413938840874035
2018-12-07,VOX,8.774352608024321
2018-12-07,ERC,3.018218289990877
2018-12-07,PDC,1.496607306632096
2018-12-07,PAC,1.2985926144794107
2018-12-07,PNV,1.1621748090735953
2018-12-07,BIL,0.7136271467034616
2018-12-07,CC,0.26119415226330245
2018-12-07,COM,0
2018-12-07,MAR,0
2018-12-05,PSOE,24.25023004544608
2018-12-05,PP,21.02751059934307
2018-12-05,Cs,20.081907044170755
2018-12-05,UP,16.403710429122093
2018-12-05,VOX,8.772538418211683
2018-12-05,ERC,3.0225909249199483
2018-12-05,PDC,1.4967797974015178
2018-12-05,PAC,1.2983487386934576
2018-12-05,PNV,1.1602588950097819
2018-12-05,BIL,0.7131346952849946
2018-12-05,CC,0.2633475620325517
2018-12-05,COM,0
2018-12-05,MAR,0
2018-12-03,PSOE,24.255754152425418
2018-12-03,PP,21.018915942239083
2018-12-03,Cs,20.110411779692292
2018-12-03,UP,16.416162716677217
2018-12-03,VOX,8.745312210187103
2018-12-03,ERC,3.0248287319011657
2018-12-03,PDC,1.4967727392866894
2018-12-03,PAC,1.298068894464387
2018-12-03,PNV,1.1602257741983644
2018-12-03,BIL,0.7130773225265418
2018-12-03,CC,0.2636427541082267
2018-12-03,COM,0
2018-12-03,MAR,0
2018-12-01,PSOE,24.261919232629293
2018-12-01,PP,21.009329830808962
2018-12-01,Cs,20.14218233710608
2018-12-01,UP,16.43005805176292
2018-12-01,VOX,8.714411063055742
2018-12-01,ERC,3.0273494494257736
2018-12-01,PDC,1.496764788862954
2018-12-01,PAC,1.2977478394803292
2018-12-01,PNV,1.1601877852515328
2018-12-01,BIL,0.7130115332553664
2018-12-01,CC,0.2639737056049946
2018-12-01,COM,0
2018-12-01,MAR,0
2018-11-29,PSOE,24.270714827555697
2018-11-29,PP,21.003134256569826
2018-11-29,Cs,20.17895473084543
2018-11-29,UP,16.44643175301443
2018-11-29,VOX,8.670232482344082
2018-11-29,ERC,3.0301811455542578
2018-11-29,PDC,1.4967558576027509
2018-11-29,PAC,1.2973795872329161
2018-11-29,PNV,1.1601442239572228
2018-11-29,BIL,0.7129361150888889
2018-11-29,CC,0.2643435302174005
2018-11-29,COM,0
2018-11-29,MAR,0
2018-11-27,PSOE,24.324132760661396
2018-11-27,PP,21.03962398510983
2018-11-27,Cs,20.213853887339436
2018-11-27,UP,16.49263898141787
2018-11-27,VOX,8.481540804071109
2018-11-27,ERC,3.041398139526357
2018-11-27,PDC,1.499861375094611
2018-11-27,PAC,1.2562409873444964
2018-11-27,PNV,1.1580957013872306
2018-11-27,BIL,0.7199109195195139
2018-11-27,CC,0.26157812175904216
2018-11-27,COM,0
2018-11-27,MAR,0
2018-11-25,PSOE,24.337804830350436
2018-11-25,PP,21.033095142539217
2018-11-25,Cs,20.255544296397385
2018-11-25,UP,16.51452612835894
2018-11-25,VOX,8.417316422753656
2018-11-25,ERC,3.045838863000957
2018-11-25,PDC,1.5002461229610664
2018-11-25,PAC,1.2505003276792406
2018-11-25,PNV,1.1577573061118502
2018-11-25,BIL,0.7208104507108981
2018-11-25,CC,0.2616267173170658
2018-11-25,COM,0
2018-11-25,MAR,0
2018-11-23,PSOE,24.67331244926065
2018-11-23,PP,21.30210014224554
2018-11-23,Cs,20.51290182973351
2018-11-23,UP,16.75199267275995
2018-11-23,VOX,7.427791279022978
2018-11-23,ERC,3.072296269920938
2018-11-23,PDC,1.4556660054777895
2018-11-23,PAC,1.2441285977792886
2018-11-23,PNV,1.174703227983411
2018-11-23,BIL,0.7117055308116331
2018-11-23,CC,0.23571998443942893
2018-11-23,COM,0
2018-11-23,MAR,0
2018-11-21,PSOE,24.96549779933713
2018-11-21,PP,21.419514220626482
2018-11-21,Cs,20.66783845308319
2018-11-21,UP,16.923325657987583
2018-11-21,VOX,6.739626128986914
2018-11-21,ERC,3.061043156406073
2018-11-21,PDC,1.4645960618941585
2018-11-21,PAC,1.2599243541718232
2018-11-21,PNV,1.172465488473746
2018-11-21,BIL,0.7203045307937016
2018-11-21,CC,0.23240660259303875
2018-11-21,COM,0
2018-11-21,MAR,0
2018-11-19,PSOE,25.017844691756356
2018-11-19,PP,21.571521903236818
2018-11-19,Cs,20.718393860070666
2018-11-19,UP,16.937263823305763
2018-11-19,VOX,6.529996280045336
2018-11-19,ERC,3.0571895512640346
2018-11-19,PDC,1.4653233391836245
2018-11-19,PAC,1.2361441063856853
2018-11-19,PNV,1.168946324133596
2018-11-19,BIL,0.7171914187285906
2018-11-19,CC,0.22995204985783882
2018-11-19,COM,0
2018-11-19,MAR,0
2018-11-17,PSOE,25.14661655934627
2018-11-17,PP,21.639631016425007
2018-11-17,Cs,20.836851580717795
2018-11-17,UP,16.90505751310575
2018-11-17,VOX,6.258349207794453
2018-11-17,ERC,3.070683464805405
2018-11-17,PDC,1.4556437545816028
2018-11-17,PAC,1.2122290325417866
2018-11-17,PNV,1.134821452451948
2018-11-17,BIL,0.7187139112569968
2018-11-17,CC,0.22883873314551859
2018-11-17,COM,0
2018-11-17,MAR,0
2018-11-15,PSOE,25.19138417166223
2018-11-15,PP,21.721458526427927
2018-11-15,Cs,20.898585370656246
2018-11-15,UP,16.922361186298215
2018-11-15,VOX,5.848741783887265
2018-11-15,ERC,3.0654461254491587
2018-11-15,PDC,1.4572451752928641
2018-11-15,PAC,1.3768676089220258
2018-11-15,PNV,1.133528240282491
2018-11-15,BIL,0.7152270731679319
2018-11-15,CC,0.22629611326287105
2018-11-15,COM,0
2018-11-15,MAR,0
2018-11-13,PSOE,25.461047563647433
2018-11-13,PP,22.14589288248253
2018-11-13,Cs,20.85774305454207
2018-11-13,UP,16.928227408975275
2018-11-13,VOX,5.113921008435261
2018-11-13,ERC,3.06041770741559
2018-11-13,PDC,1.4587827141529792
2018-11-13,PAC,1.3671617500946387
2018-11-13,PNV,1.1322643350633639
2018-11-13,BIL,0.7118742677965756
2018-11-13,CC,0.22393052202142352
2018-11-13,COM,0
2018-11-13,MAR,0
2018-11-11,PSOE,25.478999188517445
2018-11-11,PP,22.194655763542453
2018-11-11,Cs,20.90586264561181
2018-11-11,UP,16.95300970195727
2018-11-11,VOX,4.939259330550014
2018-11-11,ERC,3.05563128945442
2018-11-11,PDC,1.4602462566760792
2018-11-11,PAC,1.3579477836850076
2018-11-11,PNV,1.1310404427524536
2018-11-11,BIL,0.7086782061884854
2018-11-11,CC,0.22174450087510894
2018-11-11,COM,0
2018-11-11,MAR,0
2018-11-09,PSOE,25.498940314597764
2018-11-09,PP,22.243396357378643
2018-11-09,Cs,20.95299454637951
2018-11-09,UP,16.9773614564487
2018-11-09,VOX,4.761861706209393
2018-11-09,ERC,3.017298681583389
2018-11-09,PDC,1.4900661907673478
2018-11-09,PAC,1.349270991444656
2018-11-09,PNV,1.1245619612003643
2018-11-09,BIL,0.7056566707875678
2018-11-09,CC,0.21973703508575956
2018-11-09,COM,0
2018-11-09,MAR,0
2018-11-07,PSOE,25.531988803855533
2018-11-07,PP,22.31802649400754
2018-11-07,Cs,20.978644064054034
2018-11-07,UP,16.985350048782454
2018-11-07,VOX,4.599480597584946
2018-11-07,ERC,3.016596636423137
2018-11-07,PDC,1.4887049485904709
2018-11-07,PAC,1.3411618481559846
2018-11-07,PNV,1.1241871223025346
2018-11-07,BIL,0.7029725305172744
2018-11-07,CC,0.21790411855039904
2018-11-07,COM,0
2018-11-07,MAR,0
2018-11-05,PSOE,25.541475919100883
2018-11-05,PP,22.313238036466547
2018-11-05,Cs,20.97485159677825
2018-11-05,UP,16.980689347012905
2018-11-05,VOX,4.537414075557522
2018-11-05,ERC,3.024709646415087
2018-11-05,PDC,1.4883607830598642
2018-11-05,PAC,1.3570878128307615
2018-11-05,PNV,1.127934928863129
2018-11-05,BIL,0.7031199842880446
2018-11-05,CC,0.2147130892280041
2018-11-05,COM,0
2018-11-05,MAR,0
2018-11-03,PSOE,25.54089523401177
2018-11-03,PP,22.307385174434838
2018-11-03,Cs,20.95964545752107
2018-11-03,UP,16.98125223077149
2018-11-03,VOX,4.493017948729864
2018-11-03,ERC,3.0355251520384092
2018-11-03,PDC,1.4900561099230725
2018-11-03,PAC,1.3730963023433482
2018-11-03,PNV,1.1277296878511252
2018-11-03,BIL,0.70561055474868
2018-11-03,CC,0.21456340323103984
2018-11-03,COM,0
2018-11-03,MAR,0
2018-11-01,PSOE,25.613325402711567
2018-11-01,PP,22.36591996862059
2018-11-01,Cs,21.077334098774664
2018-11-01,UP,16.975977116278663
2018-11-01,VOX,4.233391300042005
2018-11-01,ERC,3.046936365149116
2018-11-01,PDC,1.49157255631013
2018-11-01,PAC,1.389298318039953
2018-11-01,PNV,1.1273185543677968
2018-11-01,BIL,0.7083928566559278
2018-11-01,CC,0.21439670021771878
2018-11-01,COM,0
2018-11-01,MAR,0
2018-10-30,PSOE,25.631189024348906
2018-10-30,PP,22.372935753716206
2018-10-30,Cs,21.018505666487584
2018-10-30,UP,16.995948089251538
2018-10-30,VOX,4.201252440308483
2018-10-30,ERC,3.058875292814094
2018-10-30,PDC,1.4931591311595567
2018-10-30,PAC,1.4055395368832786
2018-10-30,PNV,1.1268609626886585
2018-10-30,BIL,0.711489559437952
2018-10-30,CC,0.2142117973582707
2018-10-30,COM,0
2018-10-30,MAR,0
2018-10-28,PSOE,25.62557710907208
2018-10-28,PP,22.503229860150512
2018-10-28,Cs,21.031721293757613
2018-10-28,UP,17.059616616541284
2018-10-28,VOX,3.9714870570222276
2018-10-28,ERC,3.076838681914169
2018-10-28,PDC,1.486670575741302
2018-10-28,PAC,1.3869571966916927
2018-10-28,PNV,1.118183450762897
2018-10-28,BIL,0.6956841835489437
2018-10-28,CC,0.2134543909567484
2018-10-28,COM,0
2018-10-28,MAR,0
2018-10-26,PSOE,25.625780461755056
2018-10-26,PP,22.52331467303272
2018-10-26,Cs,21.012986092414508
2018-10-26,UP,17.067519295067623
2018-10-26,VOX,3.9456978628810986
2018-10-26,ERC,3.0851538113641452
2018-10-26,PDC,1.4887524740480027
2018-10-26,PAC,1.4087679298742728
2018-10-26,PNV,1.1178043218148417
2018-10-26,BIL,0.7003569475201425
2018-10-26,CC,0.2132416707721965
2018-10-26,COM,0
2018-10-26,MAR,0
2018-10-24,PSOE,25.629827244483653
2018-10-24,PP,22.54963043844436
2018-10-24,Cs,20.975466557254055
2018-10-24,UP,17.08765739584873
2018-10-24,VOX,3.915689265260163
2018-10-24,ERC,3.088730385792798
2018-10-24,PDC,1.490681439912433
2018-10-24,PAC,1.4294045268653162
2018-10-24,PNV,1.1173354260322412
2018-10-24,BIL,0.7054374722809259
2018-10-24,CC,0.21300929517530015
2018-10-24,COM,0
2018-10-24,MAR,0
2018-10-22,PSOE,25.707180777227187
2018-10-22,PP,22.488124564850274
2018-10-22,Cs,21.045623880075375
2018-10-22,UP,17.015797191260415
2018-10-22,VOX,3.7757672501502277
2018-10-22,ERC,3.0789890751634297
2018-10-22,PAC,1.5531760229426943
2018-10-22,PDC,1.4930622836905088
2018-10-22,PNV,1.153810857507985
2018-10-22,BIL,0.7096952769602674
2018-10-22,CC,0.2132174497488169
2018-10-22,COM,0
2018-10-22,MAR,0
2018-10-20,PSOE,25.91737711757756
2018-10-20,PP,23.127080341452213
2018-10-20,Cs,20.948177114639567
2018-10-20,UP,16.989486783100666
2018-10-20,VOX,3.244332374482915
2018-10-20,ERC,3.096865981723544
2018-10-20,PAC,1.5437134339968654
2018-10-20,PDC,1.5050098516343573
2018-10-20,PNV,1.1714628821839963
2018-10-20,BIL,0.7313238183341141
2018-10-20,CC,0.20525156629299082
2018-10-20,COM,0
2018-10-20,MAR,0
2018-10-18,PSOE,25.924666135610902
2018-10-18,PP,23.170718430316153
2018-10-18,Cs,20.901352024474217
2018-10-18,UP,17.009930160314816
2018-10-18,VOX,3.212433419463705
2018-10-18,ERC,3.0935406636833735
2018-10-18,PAC,1.54397001442741
2018-10-18,PDC,1.5093589949895736
2018-10-18,PNV,1.166301442419653
2018-10-18,BIL,0.736526142106568
2018-10-18,CC,0.21005411315769754
2018-10-18,COM,0
2018-10-18,MAR,0
2018-10-16,PSOE,25.934569359788338
2018-10-16,PP,23.21390455985309
2018-10-16,Cs,20.869571742414955
2018-10-16,UP,17.0268196361074
2018-10-16,VOX,3.167991171395738
2018-10-16,ERC,3.0909939764786074
2018-10-16,PAC,1.5443835659041532
2018-10-16,PDC,1.5126615992408157
2018-10-16,PNV,1.161706242326841
2018-10-16,BIL,0.7415070918920825
2018-10-16,CC,0.21460161700104283
2018-10-16,COM,0
2018-10-16,MAR,0
2018-10-14,PSOE,25.95788939670901
2018-10-14,PP,23.269343131542026
2018-10-14,Cs,20.883766373083866
2018-10-14,UP,17.02077134240323
2018-10-14,VOX,3.0888736090801396
2018-10-14,ERC,3.085735484795734
2018-10-14,PAC,1.5569593092191185
2018-10-14,PDC,1.5148195902502577
2018-10-14,PNV,1.1584032350964244
2018-10-14,BIL,0.743516334795804
2018-10-14,CC,0.21927884132360237
2018-10-14,COM,0
2018-10-14,MAR,0
2018-10-12,PSOE,25.977317728048337
2018-10-12,PP,23.325294563150134
2018-10-12,Cs,20.904226071291088
2018-10-12,UP,17.008356424717885
2018-10-12,ERC,3.0775728096081294
2018-10-12,VOX,3.024157420733301
2018-10-12,PAC,1.5805472424343256
2018-10-12,PDC,1.515884619752281
2018-10-12,PNV,1.1561682052631634
2018-10-12,BIL,0.7428209441408705
2018-10-12,CC,0.22434267366153868
2018-10-12,COM,0
2018-10-12,MAR,0
2018-10-10,PSOE,25.92426787231614
2018-10-10,PP,23.372250519748444
2018-10-10,Cs,21.039760201707377
2018-10-10,UP,17.00356892928982
2018-10-10,ERC,3.0637895749041903
2018-10-10,VOX,2.900340979230434
2018-10-10,PAC,1.5919491612065355
2018-10-10,PDC,1.5156252676408326
2018-10-10,PNV,1.168400030343183
2018-10-10,BIL,0.7379681483313535
2018-10-10,CC,0.2610806372086249
2018-10-10,COM,0
2018-10-10,MAR,0
2018-10-08,PSOE,25.936103921679855
2018-10-08,PP,23.4316191221076
2018-10-08,Cs,21.07486974201088
2018-10-08,UP,16.994666510997313
2018-10-08,ERC,3.0557718648999654
2018-10-08,VOX,2.8333628824277977
2018-10-08,PAC,1.6098255392490897
2018-10-08,PDC,1.516536588778126
2018-10-08,PNV,1.1672036252404097
2018-10-08,BIL,0.7371592917336284
2018-10-08,CC,0.2673563932732258
2018-10-08,COM,0
2018-10-08,MAR,0
2018-10-06,PSOE,25.94326861520731
2018-10-06,PP,23.697776535351117
2018-10-06,Cs,21.11866058830906
2018-10-06,UP,16.986590356012513
2018-10-06,ERC,3.0365887052945912
2018-10-06,VOX,2.773747373551718
2018-10-06,PAC,1.6259050808177027
2018-10-06,PDC,1.5190688890076511
2018-10-06,PNV,1.1392053540575073
2018-10-06,BIL,0.7371335707026977
2018-10-06,CC,0.2729685283655422
2018-10-06,COM,0
2018-10-06,MAR,0
2018-10-04,PSOE,25.977105887763177
2018-10-04,PP,23.714687535329865
2018-10-04,Cs,21.093253173936066
2018-10-04,UP,16.929178349486417
2018-10-04,ERC,3.0267031361429555
2018-10-04,VOX,2.5778136327316097
2018-10-04,PAC,1.6405449394263085
2018-10-04,PDC,1.5835731361310454
2018-10-04,PNV,1.1411191965213445
2018-10-04,BIL,0.7493536423143912
2018-10-04,CC,0.2781731211045111
2018-10-04,COM,0
2018-10-04,MAR,0
2018-10-02,PSOE,26.29461964386345
2018-10-02,PP,23.237065571651417
2018-10-02,Cs,21.450970351057304
2018-10-02,UP,16.328517190115214
2018-10-02,ERC,3.0175418732208796
2018-10-02,VOX,2.547494883159855
2018-10-02,PAC,1.6774415433524588
2018-10-02,PDC,1.5866297537022367
2018-10-02,PNV,1.1445515088976137
2018-10-02,BIL,0.7464655178059315
2018-10-02,CC,0.2828588918732145
2018-10-02,COM,0
2018-10-02,MAR,0
2018-09-30,PSOE,26.30792269195216
2018-09-30,PP,23.234293463988287
2018-09-30,Cs,21.675820869902633
2018-09-30,UP,16.30877347169951
2018-09-30,ERC,3.008001884166058
2018-09-30,VOX,2.5337539570777836
2018-09-30,PAC,1.6849490842970591
2018-09-30,PDC,1.5896010065871262
2018-09-30,PNV,1.147639387704778
2018-09-30,BIL,0.743395179835039
2018-09-30,CC,0.2879997393512083
2018-09-30,COM,0
2018-09-30,MAR,0
2018-09-28,PSOE,26.321170078685167
2018-09-28,PP,23.231532955115863
2018-09-28,Cs,21.704260958578754
2018-09-28,UP,16.28911236308316
2018-09-28,ERC,2.998320108581299
2018-09-28,VOX,2.5191606329272163
2018-09-28,PAC,1.6928291891928837
2018-09-28,PDC,1.5926164192329653
2018-09-28,PNV,1.150709932383761
2018-09-28,BIL,0.7403420775250227
2018-09-28,CC,0.293604157244116
2018-09-28,COM,0
2018-09-28,MAR,0
2018-09-26,PSOE,26.33423619002839
2018-09-26,PP,23.2288102206613
2018-09-26,Cs,21.73231187705365
2018-09-26,UP,16.26972029433106
2018-09-26,ERC,2.988588082746898
2018-09-26,VOX,2.5037863347460987
2018-09-26,PAC,1.7010290654819678
2018-09-26,PDC,1.595647482441751
2018-09-26,PNV,1.153734154531048
2018-09-26,BIL,0.7373350346094502
2018-09-26,CC,0.29967637818357923
2018-09-26,COM,0
2018-09-26,MAR,0
2018-09-24,PSOE,26.369762407035672
2018-09-24,PP,23.208462511674146
2018-09-24,Cs,21.752681875709367
2018-09-24,UP,16.230595662861102
2018-09-24,ERC,2.978899257598406
2018-09-24,VOX,2.487726064327353
2018-09-24,PAC,1.7094851976239849
2018-09-24,PDC,1.5986650906914273
2018-09-24,PNV,1.1566848029784702
2018-09-24,BIL,0.7344011474549877
2018-09-24,CC,0.30621164061059913
2018-09-24,COM,0
2018-09-24,MAR,0
2018-09-22,PSOE,26.404683484467597
2018-09-22,PP,23.188711728780994
2018-09-22,Cs,21.773025141142735
2018-09-22,UP,16.19115358288589
2018-09-22,ERC,2.9695423813928623
2018-09-22,VOX,2.470670287839186
2018-09-22,PAC,1.7182733987719876
2018-09-22,PDC,1.602138639391554
2018-09-22,PNV,1.1592439558367629
2018-09-22,BIL,0.7319167583995954
2018-09-22,CC,0.347392765581617
2018-09-22,COM,0
2018-09-22,MAR,0
2018-09-20,PSOE,26.439359990826777
2018-09-20,PP,23.168613887978637
2018-09-20,Cs,21.792969618359766
2018-09-20,UP,16.153012603364406
2018-09-20,ERC,2.960171981910313
2018-09-20,VOX,2.4535820317936223
2018-09-20,PAC,1.7270095453204573
2018-09-20,PDC,1.6050121447336536
2018-09-20,PNV,1.1620105741004139
2018-09-20,BIL,0.7291604939463118
2018-09-20,CC,0.3543065956853391
2018-09-20,COM,0
2018-09-20,MAR,0
2018-09-18,PSOE,26.465209101745376
2018-09-18,PP,23.117063479845484
2018-09-18,Cs,21.773591865508738
2018-09-18,UP,16.24636002049478
2018-09-18,ERC,2.951635995453092
2018-09-18,VOX,2.4362209508398873
2018-09-18,PAC,1.7233296907149387
2018-09-18,PDC,1.608774209617509
2018-09-18,PNV,1.1638702304242923
2018-09-18,BIL,0.7274325001861225
2018-09-18,CC,0.3599594151989159
2018-09-18,COM,0
2018-09-18,MAR,0
2018-09-16,PSOE,26.487688976986814
2018-09-16,PP,23.162163055076867
2018-09-16,Cs,21.76714187115637
2018-09-16,UP,16.229496638380137
2018-09-16,ERC,2.9442852561395236
2018-09-16,VOX,2.418750590544617
2018-09-16,PAC,1.7159642456886235
2018-09-16,PDC,1.6193822902477695
2018-09-16,PNV,1.1647457704843178
2018-09-16,BIL,0.7351651827070136
2018-09-16,CC,0.36372100178628813
2018-09-16,COM,0
2018-09-16,MAR,0
2018-09-14,PSOE,26.467382535546644
2018-09-14,PP,23.1768674147617
2018-09-14,Cs,21.787224910172814
2018-09-14,UP,16.247973387831884
2018-09-14,ERC,2.937757324492167
2018-09-14,VOX,2.4013386562488446
2018-09-14,PAC,1.708963218100336
2018-09-14,PDC,1.6208215970375912
2018-09-14,PNV,1.1653381492140793
2018-09-14,BIL,0.733767611668296
2018-09-14,CC,0.36676197597232113
2018-09-14,COM,0
2018-09-14,MAR,0
2018-09-12,PSOE,26.49012267637556
2018-09-12,PP,23.25985577130198
2018-09-12,Cs,21.806433357076454
2018-09-12,UP,16.271570036898865
2018-09-12,ERC,2.9075563191828446
2018-09-12,VOX,2.276679033402524
2018-09-12,PAC,1.7023624435019757
2018-09-12,PDC,1.6301853802625113
2018-09-12,PNV,1.1658626042667317
2018-09-12,BIL,0.7325302897391455
2018-09-12,CC,0.3695070846532856
2018-09-12,COM,0
2018-09-12,MAR,0
2018-09-10,PSOE,26.484430142810623
2018-09-10,PP,23.25663369441357
2018-09-10,Cs,21.821625188497066
2018-09-10,UP,16.2609549953335
2018-09-10,ERC,2.9049687492779896
2018-09-10,VOX,2.2680077488451116
2018-09-10,PAC,1.6961865562824021
2018-09-10,PDC,1.630421697587896
2018-09-10,PNV,1.1663259511586481
2018-09-10,BIL,0.7314371373950658
2018-09-10,CC,0.37197476989047296
2018-09-10,COM,0
2018-09-10,MAR,0
2018-09-08,PSOE,26.478726467454152
2018-09-08,PP,23.288322878403736
2018-09-08,Cs,21.811814560054508
2018-09-08,UP,16.260957782705116
2018-09-08,ERC,2.904729646029107
2018-09-08,VOX,2.2460789250445594
2018-09-08,PAC,1.6797833505215756
2018-09-08,PDC,1.6332287005136346
2018-09-08,PNV,1.1660728069897999
2018-09-08,BIL,0.7310793426792721
2018-09-08,CC,0.3741847411944477
2018-09-08,COM,0
2018-09-08,MAR,0
2018-09-06,PSOE,26.474599428049856
2018-09-06,PP,23.357505390234373
2018-09-06,Cs,21.775245135793643
2018-09-06,UP,16.269741665751432
2018-09-06,ERC,2.906737537683511
2018-09-06,VOX,2.2100548280438392
2018-09-06,PAC,1.6524153733929954
2018-09-06,PDC,1.6389043210650767
2018-09-06,PNV,1.1650602657970852
2018-09-06,BIL,0.7314875071683582
2018-09-06,CC,0.36752893604634923
2018-09-06,COM,0
2018-09-06,MAR,0
2018-09-04,PSOE,26.450120364716366
2018-09-04,PP,23.47167278285881
2018-09-04,Cs,21.738473343923893
2018-09-04,UP,16.285114980408757
2018-09-04,ERC,2.8971840136797433
2018-09-04,VOX,2.1862952369369246
2018-09-04,PDC,1.6431224373198268
2018-09-04,PAC,1.6358221133597475
2018-09-04,PNV,1.1701479108744177
2018-09-04,BIL,0.7308594426610288
2018-09-04,CC,0.38233374551490656
2018-09-04,COM,0
2018-09-04,MAR,0
2018-09-02,PSOE,26.449076418562157
